format,view,chunk_size,step_a,step_b,inter_over_a,inter_over_b,jaccard
torchsave,file,4096,0,1,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,0,2,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,0,4,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,0,8,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,1,2,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,1,3,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,1,5,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,1,9,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,2,3,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,2,4,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,2,6,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,2,10,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,3,4,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,3,5,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,3,7,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,3,11,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,4,5,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,4,6,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,4,8,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,4,12,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,5,6,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,5,7,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,5,9,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,5,13,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,6,7,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,6,8,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,6,10,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,6,14,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,7,8,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,7,9,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,7,11,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,7,15,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,8,9,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,8,10,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,8,12,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,8,16,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,9,10,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,9,11,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,9,13,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,9,17,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,10,11,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,10,12,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,10,14,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,10,18,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,11,12,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,11,13,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,11,15,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,11,19,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,12,13,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,12,14,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,12,16,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,13,14,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,13,15,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,13,17,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,14,15,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,14,16,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,14,18,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,15,16,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,15,17,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,15,19,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,16,17,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,16,18,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,17,18,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,17,19,3.3e-05,3.3e-05,1.7e-05
torchsave,file,4096,18,19,3.3e-05,3.3e-05,1.7e-05
torchsave,file,65536,0,1,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,0,2,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,0,3,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,0,4,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,0,5,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,0,6,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,0,7,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,0,8,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,0,9,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,0,10,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,0,11,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,0,12,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,0,13,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,0,14,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,0,15,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,0,16,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,0,17,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,0,18,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,0,19,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,1,2,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,1,3,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,1,4,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,1,5,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,1,6,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,1,7,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,1,8,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,1,9,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,1,10,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,1,11,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,1,12,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,1,13,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,1,14,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,1,15,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,1,16,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,1,17,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,1,18,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,1,19,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,2,3,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,2,4,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,2,5,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,2,6,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,2,7,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,2,8,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,2,9,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,2,10,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,2,11,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,2,12,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,2,13,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,2,14,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,2,15,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,2,16,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,2,17,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,2,18,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,2,19,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,3,4,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,3,5,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,3,6,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,3,7,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,3,8,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,3,9,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,3,10,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,3,11,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,3,12,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,3,13,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,3,14,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,3,15,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,3,16,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,3,17,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,3,18,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,3,19,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,4,5,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,4,6,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,4,7,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,4,8,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,4,9,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,4,10,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,4,11,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,4,12,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,4,13,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,4,14,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,4,15,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,4,16,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,4,17,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,4,18,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,4,19,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,5,6,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,5,7,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,5,8,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,5,9,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,5,10,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,5,11,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,5,12,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,5,13,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,5,14,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,5,15,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,5,16,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,5,17,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,5,18,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,5,19,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,6,7,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,6,8,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,6,9,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,6,10,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,6,11,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,6,12,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,6,13,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,6,14,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,6,15,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,6,16,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,6,17,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,6,18,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,6,19,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,7,8,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,7,9,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,7,10,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,7,11,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,7,12,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,7,13,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,7,14,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,7,15,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,7,16,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,7,17,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,7,18,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,7,19,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,8,9,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,8,10,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,8,11,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,8,12,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,8,13,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,8,14,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,8,15,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,8,16,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,8,17,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,8,18,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,8,19,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,9,10,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,9,11,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,9,12,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,9,13,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,9,14,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,9,15,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,9,16,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,9,17,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,9,18,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,9,19,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,10,11,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,10,12,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,10,13,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,10,14,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,10,15,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,10,16,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,10,17,4.4e-05,4.4e-05,2.2e-05
torchsave,file,65536,10,18,4.4e-05,4.4e-05,2.2e-05
